,Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
1378,2022-01-14,P0019,Furniture,North,76,28.18,0,Rainy,0,32.21,Autumn,2141.68
1379,2022-01-14,P0020,Furniture,North,40,47.89,10,Cloudy,0,45.8,Summer,1724.04
1460,2022-01-15,P0001,Clothing,West,59,99.7,20,Sunny,1,98.38,Autumn,4705.84
1461,2022-01-15,P0002,Electronics,South,116,43.37,15,Cloudy,1,46.04,Spring,4276.282
1462,2022-01-15,P0003,Groceries,North,153,98.89,0,Snowy,1,102.03,Summer,15130.17
1463,2022-01-15,P0004,Toys,West,110,16.17,10,Cloudy,0,17.02,Spring,1600.8300000000004
1464,2022-01-15,P0005,Toys,South,41,11.91,20,Rainy,1,15.89,Autumn,390.648
1465,2022-01-15,P0006,Groceries,North,27,29.71,5,Sunny,1,26.96,Winter,762.0615
1466,2022-01-15,P0007,Groceries,East,76,68.9,15,Snowy,1,69.62,Summer,4450.9400000000005
1467,2022-01-15,P0008,Groceries,East,139,74.39,20,Snowy,1,76.89,Spring,8272.168000000001
1468,2022-01-15,P0009,Toys,North,141,25.48,0,Sunny,0,26.09,Autumn,3592.68
1469,2022-01-15,P0010,Groceries,North,70,87.17,0,Snowy,0,90.65,Summer,6101.900000000001
1470,2022-01-15,P0011,Toys,South,139,75.49,0,Snowy,0,71.53,Summer,10493.109999999999
1471,2022-01-15,P0012,Groceries,South,286,22.48,0,Sunny,0,19.26,Winter,6429.28
1472,2022-01-15,P0013,Toys,South,51,11.82,10,Cloudy,0,16.42,Autumn,542.538
1473,2022-01-15,P0014,Electronics,East,230,68.97,20,Cloudy,1,64.26,Spring,12690.480000000001
1474,2022-01-15,P0015,Clothing,North,1,49.79,5,Cloudy,0,50.8,Spring,47.3005
1475,2022-01-15,P0016,Electronics,East,207,12.27,0,Cloudy,1,16.69,Spring,2539.89
1476,2022-01-15,P0017,Electronics,West,129,85.74,15,Snowy,0,82.82,Autumn,9401.391
1477,2022-01-15,P0018,Clothing,East,141,38.56,10,Snowy,1,37.05,Summer,4893.264
1478,2022-01-15,P0019,Electronics,North,53,52.99,20,Rainy,0,49.81,Summer,2246.7760000000003
1479,2022-01-15,P0020,Electronics,West,317,26.73,20,Snowy,1,30.03,Spring,6778.728
1560,2022-01-16,P0001,Groceries,East,170,68.89,5,Snowy,1,73.87,Autumn,11125.734999999999
1561,2022-01-16,P0002,Electronics,East,179,98.08,20,Rainy,0,95.5,Winter,14045.056
1562,2022-01-16,P0003,Furniture,East,124,76.83,0,Snowy,1,72.49,Spring,9526.92
1563,2022-01-16,P0004,Electronics,North,352,24.62,0,Rainy,1,22.5,Autumn,8666.24
1564,2022-01-16,P0005,Clothing,South,150,36.36,10,Snowy,1,38.37,Spring,4908.6
1565,2022-01-16,P0006,Toys,South,295,40.1,15,Snowy,1,41.75,Autumn,10055.074999999999
1566,2022-01-16,P0007,Furniture,East,198,55.56,10,Sunny,1,54.13,Winter,9900.792000000001
1567,2022-01-16,P0008,Electronics,East,56,95.5,0,Snowy,0,98.33,Autumn,5348.0
1568,2022-01-16,P0009,Furniture,East,74,97.8,5,Rainy,1,96.7,Winter,6875.339999999999
1569,2022-01-16,P0010,Groceries,East,79,69.11,5,Rainy,0,66.04,Summer,5186.705499999999
1570,2022-01-16,P0011,Furniture,East,163,78.74,10,Snowy,1,75.38,Autumn,11551.158
1571,2022-01-16,P0012,Furniture,East,315,53.69,0,Cloudy,0,53.4,Spring,16912.35
1572,2022-01-16,P0013,Furniture,West,170,55.17,10,Snowy,1,58.86,Winter,8441.01
1573,2022-01-16,P0014,Toys,West,62,43.85,5,Sunny,0,46.82,Winter,2582.7650000000003
1574,2022-01-16,P0015,Electronics,South,26,79.88,0,Rainy,0,77.63,Winter,2076.88
1575,2022-01-16,P0016,Electronics,South,61,43.6,0,Rainy,0,42.89,Winter,2659.6
1576,2022-01-16,P0017,Furniture,South,176,19.14,20,Snowy,0,15.03,Summer,2694.9120000000003
1577,2022-01-16,P0018,Furniture,West,174,42.88,0,Snowy,0,46.37,Winter,7461.120000000001
1578,2022-01-16,P0019,Toys,East,100,84.93,0,Sunny,0,84.75,Spring,8493.0
1579,2022-01-16,P0020,Clothing,East,267,53.17,10,Cloudy,1,55.48,Summer,12776.751000000002
1660,2022-01-17,P0001,Furniture,North,177,15.89,15,Sunny,1,15.61,Winter,2390.6505
1661,2022-01-17,P0002,Toys,North,72,22.72,0,Rainy,1,22.14,Spring,1635.84
1662,2022-01-17,P0003,Electronics,West,93,72.2,10,Snowy,0,68.02,Autumn,6043.14
1663,2022-01-17,P0004,Electronics,North,136,42.26,10,Sunny,1,37.81,Summer,5172.624
1664,2022-01-17,P0005,Toys,West,212,92.68,10,Rainy,1,96.51,Summer,17683.344
1665,2022-01-17,P0006,Electronics,North,8,16.67,20,Rainy,0,20.65,Spring,106.68800000000002
1666,2022-01-17,P0007,Groceries,East,302,38.84,10,Snowy,1,38.53,Autumn,10556.712000000001
1667,2022-01-17,P0008,Furniture,East,214,31.46,10,Rainy,1,31.88,Winter,6059.196000000001
1668,2022-01-17,P0009,Groceries,North,198,47.85,15,Sunny,0,52.1,Spring,8053.155000000001
1669,2022-01-17,P0010,Furniture,South,85,29.11,10,Sunny,0,29.57,Spring,2226.915
1670,2022-01-17,P0011,Clothing,North,356,43.96,0,Snowy,1,44.88,Spring,15649.76
1671,2022-01-17,P0012,Toys,East,73,96.58,20,Snowy,0,99.27,Summer,5640.272000000001
1672,2022-01-17,P0013,Toys,North,44,59.49,5,Snowy,0,59.75,Winter,2486.682
1673,2022-01-17,P0014,Groceries,West,183,25.63,15,Snowy,1,25.43,Winter,3986.7464999999997
1674,2022-01-17,P0015,Groceries,North,24,81.62,15,Cloudy,1,85.7,Autumn,1665.048
1675,2022-01-17,P0016,Groceries,East,73,47.36,10,Snowy,0,50.16,Spring,3111.5519999999997
1676,2022-01-17,P0017,Clothing,East,122,80.88,5,Cloudy,1,83.06,Winter,9373.991999999998
1677,2022-01-17,P0018,Clothing,North,141,10.47,20,Cloudy,1,12.04,Spring,1181.016
1678,2022-01-17,P0019,Groceries,West,137,73.24,20,Rainy,1,74.43,Spring,8027.103999999999
1679,2022-01-17,P0020,Furniture,North,55,25.09,15,Cloudy,1,24.04,Autumn,1172.9575
1760,2022-01-18,P0001,Groceries,North,375,15.05,20,Cloudy,1,12.79,Spring,4515.0
1761,2022-01-18,P0002,Electronics,East,56,12.7,15,Cloudy,0,12.68,Autumn,604.52
1762,2022-01-18,P0003,Furniture,West,368,94.5,20,Sunny,0,94.53,Summer,27820.800000000003
1763,2022-01-18,P0004,Furniture,North,37,54.32,15,Cloudy,1,50.78,Spring,1708.3639999999998
1764,2022-01-18,P0005,Groceries,East,178,25.1,15,Sunny,0,20.27,Spring,3797.63
1765,2022-01-18,P0006,Groceries,West,20,92.23,20,Snowy,1,96.15,Winter,1475.6800000000003
1766,2022-01-18,P0007,Furniture,East,107,35.72,20,Sunny,1,37.28,Spring,3057.632
1767,2022-01-18,P0008,Electronics,North,109,46.42,5,Snowy,0,49.08,Spring,4806.790999999999
1768,2022-01-18,P0009,Toys,West,2,41.31,0,Rainy,0,41.18,Winter,82.62
1769,2022-01-18,P0010,Clothing,West,55,78.31,20,Cloudy,0,82.46,Autumn,3445.6400000000003
1770,2022-01-18,P0011,Clothing,North,126,50.97,20,Rainy,1,52.01,Autumn,5137.776000000001
1771,2022-01-18,P0012,Groceries,West,24,35.23,0,Sunny,1,32.74,Summer,845.52
1772,2022-01-18,P0013,Toys,North,76,97.61,20,Rainy,1,97.14,Spring,5934.688
1773,2022-01-18,P0014,Electronics,East,329,63.23,15,Sunny,0,62.14,Spring,17682.2695
1774,2022-01-18,P0015,Groceries,West,57,77.13,0,Rainy,0,81.33,Winter,4396.41
1775,2022-01-18,P0016,Toys,South,113,74.6,15,Snowy,0,79.02,Winter,7165.329999999999
1776,2022-01-18,P0017,Groceries,South,30,25.7,0,Rainy,1,26.65,Summer,771.0
1777,2022-01-18,P0018,Electronics,West,173,53.66,5,Cloudy,1,51.38,Summer,8819.021
1778,2022-01-18,P0019,Toys,North,20,12.04,15,Rainy,1,10.33,Autumn,204.67999999999998
1779,2022-01-18,P0020,Electronics,North,69,39.1,0,Sunny,0,41.02,Autumn,2697.9
1860,2022-01-19,P0001,Clothing,North,116,45.51,20,Sunny,0,47.1,Spring,4223.328
1861,2022-01-19,P0002,Groceries,East,112,29.74,15,Snowy,0,28.41,Summer,2831.2479999999996
1862,2022-01-19,P0003,Furniture,West,154,41.48,10,Cloudy,0,43.13,Autumn,5749.128
1863,2022-01-19,P0004,Groceries,West,92,49.74,0,Rainy,0,48.55,Summer,4576.08
1864,2022-01-19,P0005,Electronics,North,190,54.67,0,Sunny,1,50.38,Winter,10387.300000000001
1865,2022-01-19,P0006,Electronics,West,34,45.78,0,Rainy,1,44.98,Winter,1556.52
1866,2022-01-19,P0007,Clothing,East,76,64.09,0,Sunny,0,64.72,Summer,4870.84
1867,2022-01-19,P0008,Groceries,North,5,71.61,10,Sunny,0,76.17,Spring,322.245
1868,2022-01-19,P0009,Furniture,North,112,59.12,20,Sunny,0,63.64,Spring,5297.152
1869,2022-01-19,P0010,Electronics,West,89,28.97,10,Cloudy,0,24.73,Autumn,2320.497
1870,2022-01-19,P0011,Clothing,South,155,43.29,5,Cloudy,0,44.78,Summer,6374.452499999999
1871,2022-01-19,P0012,Clothing,North,6,80.58,20,Snowy,1,82.09,Autumn,386.78400000000005
1872,2022-01-19,P0013,Furniture,South,191,57.87,5,Sunny,0,60.26,Spring,10500.511499999999
1873,2022-01-19,P0014,Groceries,West,140,25.6,20,Rainy,0,25.54,Winter,2867.2000000000003
1874,2022-01-19,P0015,Groceries,North,67,69.96,5,Sunny,1,69.16,Winter,4452.954
1875,2022-01-19,P0016,Clothing,East,115,97.04,10,Cloudy,1,100.0,Winter,10043.640000000001
1876,2022-01-19,P0017,Groceries,East,120,17.21,0,Snowy,0,17.03,Autumn,2065.2000000000003
1877,2022-01-19,P0018,Furniture,East,19,14.18,20,Sunny,0,10.77,Spring,215.53600000000003
1878,2022-01-19,P0019,Groceries,North,33,72.94,5,Cloudy,1,69.82,Winter,2286.669
1879,2022-01-19,P0020,Groceries,East,75,40.84,10,Snowy,0,43.35,Spring,2756.7000000000003
1960,2022-01-20,P0001,Toys,North,47,60.39,5,Rainy,1,64.48,Spring,2696.4134999999997
1961,2022-01-20,P0002,Furniture,West,78,60.1,15,Sunny,1,57.58,Autumn,3984.63
1962,2022-01-20,P0003,Clothing,South,117,61.72,5,Rainy,0,65.34,Summer,6860.178
1963,2022-01-20,P0004,Toys,South,387,49.71,0,Rainy,0,54.59,Spring,19237.77
1964,2022-01-20,P0005,Furniture,West,259,62.5,15,Snowy,1,61.98,Winter,13759.375
1965,2022-01-20,P0006,Furniture,North,39,29.22,15,Rainy,0,33.59,Summer,968.6429999999999
1966,2022-01-20,P0007,Furniture,South,114,12.25,20,Sunny,0,15.37,Autumn,1117.2
1967,2022-01-20,P0008,Furniture,East,79,42.51,0,Snowy,0,42.36,Spring,3358.29
1968,2022-01-20,P0009,Furniture,West,200,80.44,10,Cloudy,0,84.06,Autumn,14479.2
1969,2022-01-20,P0010,Toys,West,48,90.59,10,Sunny,1,89.53,Autumn,3913.488
1970,2022-01-20,P0011,Electronics,North,285,28.1,10,Snowy,0,24.72,Autumn,7207.650000000001
1971,2022-01-20,P0012,Electronics,South,193,20.9,0,Snowy,1,24.51,Summer,4033.7
1972,2022-01-20,P0013,Clothing,West,208,42.64,20,Rainy,0,46.19,Autumn,7095.296000000001
1973,2022-01-20,P0014,Furniture,East,31,98.4,0,Snowy,0,102.08,Winter,3050.4
1974,2022-01-20,P0015,Electronics,East,6,35.09,5,Cloudy,0,38.42,Winter,200.013
1975,2022-01-20,P0016,Furniture,West,212,26.32,15,Sunny,0,22.86,Autumn,4742.864
1976,2022-01-20,P0017,Clothing,North,75,46.35,20,Rainy,0,43.85,Summer,2781.0
1977,2022-01-20,P0018,Toys,South,11,19.81,5,Sunny,1,22.02,Summer,207.0145
1978,2022-01-20,P0019,Furniture,North,108,61.09,0,Cloudy,1,64.39,Summer,6597.72
1979,2022-01-20,P0020,Toys,West,210,19.14,5,Cloudy,0,22.87,Winter,3818.43
2060,2022-01-21,P0001,Clothing,North,69,29.64,10,Rainy,0,34.25,Winter,1840.644
2061,2022-01-21,P0002,Groceries,North,219,92.41,0,Cloudy,0,90.49,Autumn,20237.79
2062,2022-01-21,P0003,Groceries,East,6,51.1,5,Sunny,1,48.12,Summer,291.27
2063,2022-01-21,P0004,Furniture,South,133,72.35,20,Cloudy,1,75.75,Autumn,7698.04
2064,2022-01-21,P0005,Electronics,East,97,46.22,15,Rainy,1,46.51,Summer,3810.839
2065,2022-01-21,P0006,Electronics,North,44,48.66,5,Snowy,0,51.53,Autumn,2033.9879999999998
2066,2022-01-21,P0007,Toys,East,81,14.04,10,Rainy,0,10.64,Spring,1023.5160000000001
2067,2022-01-21,P0008,Toys,North,391,85.93,10,Sunny,0,82.65,Spring,30238.767000000003
2068,2022-01-21,P0009,Furniture,North,11,64.67,5,Cloudy,1,60.45,Summer,675.8014999999999
2069,2022-01-21,P0010,Clothing,West,183,97.75,20,Sunny,1,94.59,Autumn,14310.6
2070,2022-01-21,P0011,Toys,West,60,78.29,5,Cloudy,0,78.88,Winter,4462.530000000001
2071,2022-01-21,P0012,Furniture,East,209,70.38,10,Rainy,1,71.47,Winter,13238.478
2072,2022-01-21,P0013,Groceries,West,67,70.85,15,Cloudy,1,67.75,Autumn,4034.9075
2073,2022-01-21,P0014,Furniture,North,180,76.35,0,Cloudy,0,78.51,Summer,13742.999999999998
2074,2022-01-21,P0015,Clothing,South,91,88.02,5,Cloudy,0,86.29,Winter,7609.329
2075,2022-01-21,P0016,Clothing,North,237,94.07,10,Snowy,1,95.72,Winter,20065.131
2076,2022-01-21,P0017,Toys,North,260,82.67,5,Snowy,1,79.82,Summer,20419.489999999998
2077,2022-01-21,P0018,Toys,North,315,54.54,15,Cloudy,1,56.72,Winter,14603.085
2078,2022-01-21,P0019,Furniture,West,256,75.66,0,Snowy,0,77.45,Spring,19368.96
2079,2022-01-21,P0020,Furniture,South,1,67.92,20,Rainy,1,64.39,Summer,54.336000000000006
2160,2022-01-22,P0001,Clothing,North,155,67.26,5,Cloudy,1,67.67,Autumn,9904.035
2161,2022-01-22,P0002,Toys,South,7,12.26,10,Rainy,1,9.68,Spring,77.238
2162,2022-01-22,P0003,Electronics,North,76,29.25,0,Cloudy,0,29.32,Winter,2223.0
2163,2022-01-22,P0004,Clothing,East,31,22.28,10,Snowy,0,26.16,Winter,621.6120000000001
2164,2022-01-22,P0005,Electronics,West,111,60.65,15,Rainy,1,65.54,Summer,5722.327499999999
2165,2022-01-22,P0006,Groceries,West,263,44.93,5,Snowy,1,41.05,Autumn,11225.7605
2166,2022-01-22,P0007,Toys,South,124,90.21,0,Sunny,0,86.18,Autumn,11186.039999999999
2167,2022-01-22,P0008,Electronics,East,231,69.75,0,Sunny,0,69.29,Summer,16112.25
2168,2022-01-22,P0009,Furniture,West,64,44.66,5,Cloudy,0,48.67,Summer,2715.3279999999995
2169,2022-01-22,P0010,Clothing,North,169,76.31,0,Snowy,1,77.18,Autumn,12896.390000000001
2170,2022-01-22,P0011,Groceries,East,150,70.07,5,Sunny,1,71.19,Summer,9984.974999999999
2171,2022-01-22,P0012,Clothing,North,124,18.36,15,Cloudy,0,19.21,Winter,1935.1439999999998
2172,2022-01-22,P0013,Clothing,East,196,20.9,0,Sunny,0,25.47,Winter,4096.4
2173,2022-01-22,P0014,Clothing,North,180,82.43,20,Rainy,1,83.5,Summer,11869.920000000002
2174,2022-01-22,P0015,Furniture,South,41,65.46,5,Cloudy,1,63.52,Autumn,2549.6669999999995
2175,2022-01-22,P0016,Furniture,West,234,86.69,10,Rainy,0,86.87,Winter,18256.914
2176,2022-01-22,P0017,Groceries,North,140,51.55,10,Sunny,0,51.29,Spring,6495.3
2177,2022-01-22,P0018,Clothing,West,325,19.97,10,Snowy,1,15.75,Autumn,5841.225
2178,2022-01-22,P0019,Furniture,East,41,72.38,5,Cloudy,0,75.76,Summer,2819.201
2179,2022-01-22,P0020,Clothing,West,42,58.91,20,Snowy,0,62.27,Winter,1979.376
2260,2022-01-23,P0001,Clothing,East,16,25.15,20,Snowy,0,28.01,Summer,321.92
2261,2022-01-23,P0002,Toys,South,120,19.56,0,Snowy,0,19.6,Winter,2347.2
2262,2022-01-23,P0003,Clothing,West,127,83.4,10,Rainy,0,81.4,Summer,9532.62
2263,2022-01-23,P0004,Electronics,South,341,50.43,0,Cloudy,0,49.07,Spring,17196.63
2264,2022-01-23,P0005,Clothing,West,133,51.89,5,Cloudy,0,55.07,Autumn,6556.3015
2265,2022-01-23,P0006,Electronics,South,5,83.01,0,Cloudy,1,80.88,Spring,415.05
2266,2022-01-23,P0007,Groceries,East,68,60.77,20,Rainy,0,62.4,Autumn,3305.888000000001
2267,2022-01-23,P0008,Furniture,West,8,56.45,20,Cloudy,0,60.67,Autumn,361.28000000000003
2268,2022-01-23,P0009,Electronics,East,102,12.67,10,Sunny,1,17.19,Autumn,1163.106
2269,2022-01-23,P0010,Clothing,North,331,70.1,10,Sunny,0,74.2,Spring,20882.79
2270,2022-01-23,P0011,Electronics,West,140,54.8,20,Sunny,0,59.03,Summer,6137.6
2271,2022-01-23,P0012,Clothing,South,2,24.65,0,Sunny,0,22.5,Summer,49.3
2272,2022-01-23,P0013,Toys,North,307,77.94,0,Cloudy,0,81.92,Winter,23927.579999999998
2273,2022-01-23,P0014,Clothing,North,95,99.54,10,Rainy,1,98.13,Summer,8510.670000000002
2274,2022-01-23,P0015,Groceries,East,42,48.38,5,Cloudy,1,53.06,Autumn,1930.3619999999999
2275,2022-01-23,P0016,Furniture,West,56,14.18,5,Rainy,1,18.73,Summer,754.3759999999999
2276,2022-01-23,P0017,Groceries,North,446,61.11,10,Cloudy,1,56.32,Spring,24529.554
2277,2022-01-23,P0018,Toys,West,69,37.29,5,Rainy,1,40.58,Summer,2444.3594999999996
2278,2022-01-23,P0019,Electronics,North,38,15.55,10,Cloudy,1,15.04,Autumn,531.81
2279,2022-01-23,P0020,Toys,South,236,35.75,0,Rainy,1,32.6,Autumn,8437.0
2360,2022-01-24,P0001,Clothing,East,197,85.2,15,Cloudy,0,86.92,Winter,14266.740000000002
2361,2022-01-24,P0002,Electronics,South,189,10.89,10,Snowy,1,13.92,Autumn,1852.3890000000001
2362,2022-01-24,P0003,Electronics,East,241,79.82,15,Rainy,0,75.4,Autumn,16351.126999999999
2363,2022-01-24,P0004,Furniture,West,34,98.11,0,Sunny,0,99.92,Summer,3335.74
2364,2022-01-24,P0005,Clothing,East,227,74.67,15,Cloudy,0,71.29,Spring,14407.5765
2365,2022-01-24,P0006,Electronics,North,239,91.52,20,Cloudy,1,91.93,Autumn,17498.624
2366,2022-01-24,P0007,Electronics,South,193,95.2,20,Cloudy,0,99.75,Spring,14698.880000000003
2367,2022-01-24,P0008,Groceries,West,76,87.46,15,Sunny,0,87.3,Spring,5649.915999999999
2368,2022-01-24,P0009,Toys,West,7,55.11,5,Snowy,1,56.96,Autumn,366.4815
2369,2022-01-24,P0010,Groceries,West,59,19.53,20,Cloudy,0,18.99,Winter,921.816
2370,2022-01-24,P0011,Electronics,South,106,71.76,15,Snowy,1,74.13,Winter,6465.576
2371,2022-01-24,P0012,Electronics,South,102,13.56,5,Cloudy,0,16.56,Spring,1313.964
2372,2022-01-24,P0013,Groceries,West,99,88.91,10,Cloudy,1,89.06,Summer,7921.881
2373,2022-01-24,P0014,Clothing,East,68,41.63,5,Rainy,0,45.0,Summer,2689.2980000000002
2374,2022-01-24,P0015,Toys,South,196,84.25,15,Rainy,0,79.71,Winter,14036.05
2375,2022-01-24,P0016,Groceries,South,3,95.78,5,Rainy,0,95.56,Autumn,272.973
2376,2022-01-24,P0017,Furniture,South,236,65.97,15,Snowy,0,68.74,Autumn,13233.582
2377,2022-01-24,P0018,Electronics,North,165,26.23,15,Rainy,1,30.25,Spring,3678.7574999999997
2378,2022-01-24,P0019,Toys,West,312,95.6,0,Snowy,1,97.54,Winter,29827.199999999997
2379,2022-01-24,P0020,Toys,South,190,54.73,5,Cloudy,1,51.47,Summer,9878.764999999998
2460,2022-01-25,P0001,Toys,East,440,64.48,10,Snowy,1,65.19,Summer,25534.08
2461,2022-01-25,P0002,Electronics,North,112,57.7,15,Rainy,1,56.02,Spring,5493.04
2462,2022-01-25,P0003,Clothing,West,249,47.36,10,Rainy,0,46.24,Autumn,10613.376
2463,2022-01-25,P0004,Toys,South,72,87.87,10,Snowy,0,90.75,Summer,5693.976000000001
2464,2022-01-25,P0005,Electronics,East,134,20.48,5,Rainy,0,18.3,Autumn,2607.104
2465,2022-01-25,P0006,Electronics,North,221,85.85,15,Rainy,0,82.11,Autumn,16126.922499999999
2466,2022-01-25,P0007,Electronics,West,303,77.34,10,Snowy,0,79.99,Summer,21090.618000000002
2467,2022-01-25,P0008,Groceries,South,211,34.39,15,Sunny,0,38.37,Spring,6167.8465
2468,2022-01-25,P0009,Furniture,North,95,39.2,5,Rainy,1,35.8,Spring,3537.8
2469,2022-01-25,P0010,Electronics,West,26,42.88,20,Cloudy,0,42.84,Winter,891.9040000000001
2470,2022-01-25,P0011,Toys,North,143,48.55,5,Rainy,1,48.45,Summer,6595.517499999999
2471,2022-01-25,P0012,Clothing,North,325,25.59,0,Sunny,0,23.77,Summer,8316.75
2472,2022-01-25,P0013,Toys,North,17,37.09,15,Snowy,0,41.49,Summer,535.9505
2473,2022-01-25,P0014,Electronics,East,133,48.96,5,Rainy,1,48.07,Spring,6186.096
2474,2022-01-25,P0015,Furniture,South,240,84.45,5,Snowy,1,82.31,Winter,19254.6
2475,2022-01-25,P0016,Electronics,East,159,50.88,5,Rainy,1,51.88,Spring,7685.424
2476,2022-01-25,P0017,Electronics,North,52,46.06,15,Snowy,0,45.58,Winter,2035.8519999999999
2477,2022-01-25,P0018,Groceries,West,316,36.31,5,Rainy,0,36.63,Autumn,10900.262
2478,2022-01-25,P0019,Furniture,North,7,60.3,10,Cloudy,0,55.56,Autumn,379.89
2479,2022-01-25,P0020,Clothing,North,22,23.35,10,Sunny,1,18.73,Spring,462.33000000000004
2560,2022-01-26,P0001,Toys,West,17,52.83,5,Sunny,1,55.02,Spring,853.2044999999999
2561,2022-01-26,P0002,Groceries,East,145,19.19,5,Cloudy,1,21.14,Autumn,2643.4225
2562,2022-01-26,P0003,Groceries,East,66,72.52,15,Rainy,1,69.12,Winter,4068.372
2563,2022-01-26,P0004,Furniture,North,95,63.23,5,Rainy,1,60.31,Winter,5706.507499999999
2564,2022-01-26,P0005,Toys,West,35,81.73,10,Rainy,0,84.94,Spring,2574.4950000000003
2565,2022-01-26,P0006,Clothing,East,120,44.61,10,Cloudy,0,48.81,Autumn,4817.88
2566,2022-01-26,P0007,Electronics,North,19,33.38,15,Cloudy,0,36.66,Spring,539.087
2567,2022-01-26,P0008,Clothing,South,67,63.31,15,Sunny,0,62.8,Winter,3605.5045000000005
2568,2022-01-26,P0009,Clothing,South,62,76.69,5,Cloudy,1,78.91,Spring,4517.040999999999
2569,2022-01-26,P0010,Furniture,West,21,63.98,10,Sunny,0,65.37,Winter,1209.222
2570,2022-01-26,P0011,Furniture,North,60,84.94,5,Rainy,0,86.78,Autumn,4841.579999999999
2571,2022-01-26,P0012,Toys,North,64,51.38,10,Snowy,0,54.59,Winter,2959.4880000000003
2572,2022-01-26,P0013,Electronics,West,283,32.69,20,Snowy,0,35.53,Summer,7401.016
2573,2022-01-26,P0014,Groceries,West,281,58.55,20,Snowy,1,56.52,Winter,13162.04
2574,2022-01-26,P0015,Furniture,East,35,80.88,5,Rainy,0,78.33,Winter,2689.2599999999998
2575,2022-01-26,P0016,Clothing,East,133,89.73,10,Snowy,1,92.75,Summer,10740.681
2576,2022-01-26,P0017,Clothing,East,206,55.52,0,Rainy,0,52.24,Autumn,11437.12
2577,2022-01-26,P0018,Clothing,East,61,30.94,20,Cloudy,1,34.75,Spring,1509.8720000000003
2578,2022-01-26,P0019,Groceries,South,130,58.71,20,Cloudy,0,56.64,Autumn,6105.84
2579,2022-01-26,P0020,Toys,South,376,14.49,0,Rainy,0,19.07,Autumn,5448.24
2660,2022-01-27,P0001,Clothing,North,369,34.98,20,Snowy,0,37.88,Winter,10326.096
2661,2022-01-27,P0002,Clothing,East,36,38.54,0,Cloudy,0,38.4,Summer,1387.44
2662,2022-01-27,P0003,Furniture,North,32,36.14,15,Snowy,0,35.78,Winter,983.008
2663,2022-01-27,P0004,Furniture,East,211,56.9,10,Sunny,1,53.27,Autumn,10805.31
2664,2022-01-27,P0005,Toys,North,110,69.83,15,Cloudy,1,74.54,Spring,6529.105
2665,2022-01-27,P0006,Electronics,East,207,33.75,20,Snowy,1,38.13,Spring,5589.0
2666,2022-01-27,P0007,Clothing,West,337,87.61,10,Sunny,0,87.08,Spring,26572.113
2667,2022-01-27,P0008,Toys,West,86,53.78,10,Rainy,1,52.52,Autumn,4162.572
2668,2022-01-27,P0009,Groceries,South,170,89.48,10,Cloudy,0,91.74,Autumn,13690.44
2669,2022-01-27,P0010,Furniture,North,112,34.31,10,Snowy,0,36.62,Winter,3458.4480000000003
2670,2022-01-27,P0011,Groceries,North,434,75.6,0,Rainy,1,79.84,Winter,32810.399999999994
2671,2022-01-27,P0012,Groceries,West,103,24.61,0,Rainy,1,28.43,Autumn,2534.83
2672,2022-01-27,P0013,Furniture,North,105,36.59,10,Sunny,1,37.95,Spring,3457.755
2673,2022-01-27,P0014,Groceries,South,44,38.7,10,Cloudy,1,38.34,Winter,1532.5200000000002
2674,2022-01-27,P0015,Furniture,East,274,68.23,15,Sunny,1,65.29,Spring,15890.767
2675,2022-01-27,P0016,Clothing,North,372,12.08,10,Sunny,1,11.58,Spring,4044.3840000000005
2676,2022-01-27,P0017,Furniture,South,49,85.57,0,Rainy,0,89.38,Spring,4192.929999999999
2677,2022-01-27,P0018,Clothing,West,353,87.62,20,Cloudy,1,86.22,Autumn,24743.888000000003
2678,2022-01-27,P0019,Toys,South,67,76.74,15,Sunny,1,72.2,Winter,4370.343
2679,2022-01-27,P0020,Furniture,South,210,53.26,5,Cloudy,0,56.91,Winter,10625.369999999999
2760,2022-01-28,P0001,Clothing,North,42,66.32,15,Rainy,0,65.19,Summer,2367.624
2761,2022-01-28,P0002,Furniture,West,135,36.89,10,Cloudy,0,37.18,Autumn,4482.135
2762,2022-01-28,P0003,Groceries,West,52,59.12,0,Rainy,0,54.76,Spring,3074.24
2763,2022-01-28,P0004,Groceries,South,189,29.5,10,Rainy,1,28.22,Autumn,5017.95
2764,2022-01-28,P0005,Furniture,West,43,32.45,15,Cloudy,0,35.58,Spring,1186.0475000000001
2765,2022-01-28,P0006,Furniture,North,373,19.72,10,Cloudy,1,19.79,Autumn,6620.004
2766,2022-01-28,P0007,Furniture,South,16,30.78,15,Rainy,1,29.17,Spring,418.608
2767,2022-01-28,P0008,Furniture,South,112,26.63,0,Sunny,0,28.28,Winter,2982.56
